organismal_trait	pSTR	lrt_pvalue	adjusted_p	BF_significant
broods	STR_28694	0.0020326373695217	1	FALSE
broods	STR_28699	0.00502444688978542	1	FALSE
broods	STR_28707	0.798717248313005	1	FALSE
broods	STR_28719	0.0233079485646495	1	FALSE
broods	STR_28720	0.0492007542682692	1	FALSE
broods	STR_28727	0.0163346855265067	1	FALSE
broods	STR_2873	0.00300098013666654	1	FALSE
broods	STR_28735	0.609189311997695	1	FALSE
broods	STR_28740	0.467611730007734	1	FALSE
broods	STR_28744	0.844232702582489	1	FALSE
broods	STR_28753	0.358196623448428	1	FALSE
broods	STR_28754	0.00667198978860613	1	FALSE
broods	STR_28757	0.00011095641784628	0.430732814079258	FALSE
broods	STR_28758	0.800735956907316	1	FALSE
broods	STR_28759	0.000390988439912271	1	FALSE
broods	STR_28760	0.428721690567409	1	FALSE
broods	STR_28762	0.00154110036796118	1	FALSE
broods	STR_28765	0.0100128251717677	1	FALSE
broods	STR_28772	0.299949313305729	1	FALSE
broods	STR_28776	0.00892069903372088	1	FALSE
broods	STR_2878	0.790589561178154	1	FALSE
broods	STR_28782	0.200928382427947	1	FALSE
broods	STR_28787	0.00176161723460106	1	FALSE
broods	STR_2879	0.218441993867873	1	FALSE
broods	STR_28794	0.0460510373027747	1	FALSE
broods	STR_2881	0.00192878143990349	1	FALSE
broods	STR_28810	0.000483916611289591	1	FALSE
broods	STR_28811	0.317411197080236	1	FALSE
broods	STR_28813	0.00623664193253566	1	FALSE
broods	STR_28822	0.213261235966765	1	FALSE
broods	STR_28829	0.306731549926227	1	FALSE
broods	STR_2883	0.097221702719761	1	FALSE
broods	STR_28832	0.0709088478778467	1	FALSE
broods	STR_28835	0.242051038454016	1	FALSE
broods	STR_28837	0.00078299084395576	1	FALSE
broods	STR_28838	0.0219786282789572	1	FALSE
broods	STR_28840	9.55917799701743e-05	0.371087289844217	FALSE
broods	STR_28843	3.80871324225736e-05	0.147854248064431	FALSE
broods	STR_28849	0.0106579175501593	1	FALSE
broods	STR_28854	0.938535572946778	1	FALSE
broods	STR_28855	0.219141449053214	1	FALSE
broods	STR_28863	0.00515378569052732	1	FALSE
broods	STR_28866	0.25163576809562	1	FALSE
broods	STR_28874	0.0232588273277441	1	FALSE
broods	STR_28885	0.597425938224262	1	FALSE
broods	STR_289	0.383010339827324	1	FALSE
broods	STR_28900	0.0511403255300611	1	FALSE
broods	STR_28901	0.000393977331573022	1	FALSE
broods	STR_28921	0.109199162624591	1	FALSE
broods	STR_28926	0.00041606251669807	1	FALSE
broods	STR_28929	0.00271491043668081	1	FALSE
broods	STR_28932	0.925379115853495	1	FALSE
broods	STR_28936	0.0101060762990297	1	FALSE
broods	STR_28940	0.175666370708904	1	FALSE
broods	STR_28941	0.00162752828849544	1	FALSE
broods	STR_28944	0.00106162763953349	1	FALSE
broods	STR_28946	0.000386484552938794	1	FALSE
broods	STR_28951	0.00479577859918243	1	FALSE
broods	STR_28957	0.041637841774793	1	FALSE
broods	STR_28966	0.427704503820472	1	FALSE
broods	STR_28968	0.000733334774291755	1	FALSE
broods	STR_28972	0.706100379056015	1	FALSE
broods	STR_28973	0.232287998966281	1	FALSE
broods	STR_28975	0.0434741468312977	1	FALSE
broods	STR_2898	0.0336959841476188	1	FALSE
broods	STR_28984	0.000285237322949665	1	FALSE
broods	STR_28987	0.00568602284857721	1	FALSE
broods	STR_29	0.00120735202963852	1	FALSE
broods	STR_2900	0.00739808619574938	1	FALSE
broods	STR_29001	0.0657274554498362	1	FALSE
broods	STR_29002	0.898229235850413	1	FALSE
broods	STR_29006	0.387763914986316	1	FALSE
broods	STR_29011	0.0140448494709157	1	FALSE
broods	STR_29012	0.00513701507984253	1	FALSE
broods	STR_29013	0.000890225436267645	1	FALSE
broods	STR_29015	0.0538944481215384	1	FALSE
broods	STR_29017	0.166443663037734	1	FALSE
broods	STR_29018	0.00509748381489436	1	FALSE
broods	STR_29025	0.0317963544765235	1	FALSE
broods	STR_29026	0.0013686665944649	1	FALSE
broods	STR_29032	0.0987075051282845	1	FALSE
broods	STR_29034	0.0306180091817276	1	FALSE
broods	STR_29035	0.000804241666784325	1	FALSE
broods	STR_29038	0.00226767335257756	1	FALSE
broods	STR_29058	0.333715474206706	1	FALSE
broods	STR_29060	0.00482653740663415	1	FALSE
broods	STR_29066	0.000163213294316092	0.633594008535069	FALSE
broods	STR_29070	0.0178353369774689	1	FALSE
broods	STR_29073	0.671260511189432	1	FALSE
broods	STR_29074	0.0532982994266181	1	FALSE
broods	STR_29077	0.00389864623739363	1	FALSE
broods	STR_29078	0.49264310131775	1	FALSE
broods	STR_29085	0.341765723203366	1	FALSE
broods	STR_29088	0.00168552224729148	1	FALSE
broods	STR_29093	0.660076202747002	1	FALSE
broods	STR_29095	0.858106914958437	1	FALSE
broods	STR_29098	0.041011665120154	1	FALSE
broods	STR_29103	0.344120087306067	1	FALSE
broods	STR_29109	0.0258855881442257	1	FALSE
broods	STR_29117	0.00291721105462291	1	FALSE
broods	STR_2912	0.00151805273711671	1	FALSE
broods	STR_29124	0.0453992483605322	1	FALSE
broods	STR_29127	0.0212426520324409	1	FALSE
broods	STR_29131	0.511517188574107	1	FALSE
broods	STR_29135	0.00753721498897987	1	FALSE
broods	STR_29142	0.0697254619099076	1	FALSE
broods	STR_29147	0.461819075919248	1	FALSE
broods	STR_29149	0.662407047736133	1	FALSE
broods	STR_29151	0.611184390913869	1	FALSE
broods	STR_29156	0.758127198350178	1	FALSE
broods	STR_29157	0.16022134439417	1	FALSE
broods	STR_29161	0.00779656156261174	1	FALSE
broods	STR_29168	0.0144393373244049	1	FALSE
broods	STR_29171	0.442034167570581	1	FALSE
broods	STR_29173	0.00987630355816725	1	FALSE
broods	STR_29174	0.55490585133595	1	FALSE
broods	STR_29175	0.00934708922385956	1	FALSE
broods	STR_29178	0.850396645090608	1	FALSE
broods	STR_2918	0.00955821970415702	1	FALSE
broods	STR_29184	0.0138964337343094	1	FALSE
broods	STR_29185	0.0189871577871395	1	FALSE
broods	STR_29187	0.233630582752274	1	FALSE
broods	STR_29188	0.0599884707657172	1	FALSE
broods	STR_2919	0.0484894380838454	1	FALSE
broods	STR_29190	0.145525406315838	1	FALSE
broods	STR_29196	0.805193055305483	1	FALSE
broods	STR_2920	0.0240281581919102	1	FALSE
broods	STR_29204	0.00227102613266785	1	FALSE
broods	STR_2921	0.00691218667042919	1	FALSE
broods	STR_29215	0.0104154159033305	1	FALSE
broods	STR_29217	0.0843042698646801	1	FALSE
broods	STR_29218	0.686884957979799	1	FALSE
broods	STR_29228	0.934052610782316	1	FALSE
broods	STR_2923	0.0355974121994701	1	FALSE
broods	STR_29242	0.309593117586125	1	FALSE
broods	STR_29243	0.00226004840182802	1	FALSE
broods	STR_29251	0.814024004057204	1	FALSE
broods	STR_29260	0.277775863853491	1	FALSE
broods	STR_29264	0.000839747231958317	1	FALSE
broods	STR_2927	0.00417152680462583	1	FALSE
broods	STR_29271	0.118868128848483	1	FALSE
broods	STR_2928	0.0426911255131479	1	FALSE
broods	STR_29281	0.0198800825910466	1	FALSE
broods	STR_29282	0.688397550524866	1	FALSE
broods	STR_29284	0.319640423200475	1	FALSE
broods	STR_29291	0.189726808844813	1	FALSE
broods	STR_29296	0.968931032320913	1	FALSE
broods	STR_29306	0.286892881842362	1	FALSE
broods	STR_29307	0.40739381680949	1	FALSE
broods	STR_29309	0.0578193869381296	1	FALSE
broods	STR_29314	0.574160656707056	1	FALSE
broods	STR_29315	0.00554754985506922	1	FALSE
broods	STR_29319	0.0299192112452321	1	FALSE
broods	STR_29321	0.0434037186505301	1	FALSE
broods	STR_29323	0.0405292307645276	1	FALSE
broods	STR_29336	0.0922621986836328	1	FALSE
broods	STR_29341	0.103569443773856	1	FALSE
broods	STR_29342	0.00576179166790041	1	FALSE
broods	STR_29351	0.00102365639409423	1	FALSE
broods	STR_29352	0.455946655677352	1	FALSE
broods	STR_29359	0.00355159790710643	1	FALSE
broods	STR_29363	0.0483821375238396	1	FALSE
broods	STR_2937	0.00426421432000381	1	FALSE
broods	STR_29370	0.286605409651304	1	FALSE
broods	STR_29379	0.308585501606203	1	FALSE
broods	STR_29388	0.0490581591659771	1	FALSE
broods	STR_2939	0.00539115301340389	1	FALSE
broods	STR_29392	0.551587276117217	1	FALSE
broods	STR_29393	0.0366617185279607	1	FALSE
broods	STR_29396	0.00548444523111446	1	FALSE
broods	STR_29398	0.495861365904115	1	FALSE
broods	STR_29401	8.55820092198672e-05	0.332229359791524	FALSE
broods	STR_29406	0.343893136551754	1	FALSE
broods	STR_29413	0.0516935147059476	1	FALSE
broods	STR_29422	0.126265774295799	1	FALSE
broods	STR_29432	0.0103579081755268	1	FALSE
broods	STR_29433	0.191921141958994	1	FALSE
broods	STR_29436	0.143661552130447	1	FALSE
broods	STR_2944	0.232065199100293	1	FALSE
broods	STR_29441	0.0177704110144264	1	FALSE
broods	STR_29449	0.0695125493668795	1	FALSE
broods	STR_2946	0.0207690060872976	1	FALSE
broods	STR_29460	0.020629361547417	1	FALSE
broods	STR_29462	0.00892179426826663	1	FALSE
broods	STR_29463	0.665251792404276	1	FALSE
broods	STR_29464	0.843035768367459	1	FALSE
broods	STR_29465	0.472916151860077	1	FALSE
broods	STR_29466	0.406312037087981	1	FALSE
broods	STR_2947	0.0289812440201662	1	FALSE
broods	STR_29480	0.0279219584604878	1	FALSE
broods	STR_29490	0.0106801590642897	1	FALSE
broods	STR_29492	0.00122352917521732	1	FALSE
broods	STR_29498	0.018041606273101	1	FALSE
broods	STR_29499	0.465828995548976	1	FALSE
broods	STR_29503	0.018424118359421	1	FALSE
broods	STR_29505	0.248179703418916	1	FALSE
broods	STR_29507	0.0283258194605923	1	FALSE
broods	STR_29510	0.551347721102614	1	FALSE
broods	STR_29513	0.00370604789039196	1	FALSE
broods	STR_29515	0.783723723443041	1	FALSE
broods	STR_29520	0.191914851857755	1	FALSE
broods	STR_29522	0.481213378937053	1	FALSE
broods	STR_29529	0.157858853952054	1	FALSE
broods	STR_29537	0.0216373780282071	1	FALSE
broods	STR_29538	0.312673050075162	1	FALSE
broods	STR_2954	0.00540920621451203	1	FALSE
broods	STR_29543	0.00554240805261927	1	FALSE
broods	STR_29554	0.237820066763334	1	FALSE
broods	STR_29556	0.985818993721251	1	FALSE
broods	STR_2957	0.232382449628634	1	FALSE
broods	STR_29572	0.077748466124267	1	FALSE
broods	STR_29599	0.00404573980072393	1	FALSE
broods	STR_29603	0.176517332385678	1	FALSE
broods	STR_29607	0.0654241794588066	1	FALSE
broods	STR_29608	0.000476038015072901	1	FALSE
broods	STR_29612	0.0644578798316928	1	FALSE
broods	STR_29621	0.00665595313040859	1	FALSE
broods	STR_29622	0.000543397996445285	1	FALSE
broods	STR_29625	0.803468714800859	1	FALSE
broods	STR_29637	0.53630849889083	1	FALSE
broods	STR_29640	0.0209199146395961	1	FALSE
broods	STR_29644	0.0775100960131924	1	FALSE
broods	STR_29645	0.143431832583947	1	FALSE
broods	STR_29650	0.89867287962107	1	FALSE
broods	STR_29651	0.141398169921373	1	FALSE
broods	STR_29655	0.00197642179188751	1	FALSE
broods	STR_29664	0.0150510509455644	1	FALSE
broods	STR_29666	0.00253540047527876	1	FALSE
broods	STR_29672	0.0336024230251965	1	FALSE
broods	STR_29692	0.924530475131109	1	FALSE
broods	STR_29705	0.00120315258003837	1	FALSE
broods	STR_29709	0.0053580662131508	1	FALSE
broods	STR_29716	0.458191662802001	1	FALSE
broods	STR_29729	0.0484745036883901	1	FALSE
broods	STR_29731	0.112379216979584	1	FALSE
broods	STR_29732	0.0381268117060671	1	FALSE
broods	STR_29733	0.550393641383926	1	FALSE
broods	STR_29735	0.00367509744801221	1	FALSE
broods	STR_29737	0.106100128346455	1	FALSE
broods	STR_29738	0.988635452629404	1	FALSE
broods	STR_29740	0.397544215150078	1	FALSE
broods	STR_29748	0.423468589778691	1	FALSE
broods	STR_29752	0.0200193389557125	1	FALSE
broods	STR_29754	0.00474525593138754	1	FALSE
broods	STR_29757	0.208039270177981	1	FALSE
broods	STR_29759	0.4677833954123	1	FALSE
broods	STR_29761	0.00512834865309983	1	FALSE
broods	STR_29768	0.366388456425355	1	FALSE
broods	STR_29779	0.000115387887643897	0.44793577983361	FALSE
broods	STR_29784	0.00318969315179369	1	FALSE
broods	STR_29791	0.0389714564054729	1	FALSE
broods	STR_29793	0.0034673315732888	1	FALSE
broods	STR_29797	0.011524443037431	1	FALSE
broods	STR_29799	0.0136849351754077	1	FALSE
broods	STR_29802	0.00128715084124824	1	FALSE
broods	STR_29806	0.0125262995374895	1	FALSE
broods	STR_2981	0.00315230452520314	1	FALSE
broods	STR_29810	0.0132862694627206	1	FALSE
broods	STR_29811	0.0333104654178982	1	FALSE
broods	STR_29819	0.0211608150982809	1	FALSE
broods	STR_29822	0.00166013675428194	1	FALSE
broods	STR_29824	1.64643522799571e-05	0.0639146155507933	FALSE
broods	STR_29829	0.563804199497193	1	FALSE
broods	STR_29832	0.0108333064566307	1	FALSE
broods	STR_29837	0.841603909511487	1	FALSE
broods	STR_29841	0.1759825212087	1	FALSE
broods	STR_29844	0.191637232133187	1	FALSE
broods	STR_29845	0.0109820463656027	1	FALSE
broods	STR_29848	0.665911131566168	1	FALSE
broods	STR_29850	0.390048339989496	1	FALSE
broods	STR_29851	0.187534444523439	1	FALSE
broods	STR_29857	0.00575418218859839	1	FALSE
broods	STR_29860	0.0308362236997422	1	FALSE
broods	STR_29866	0.010332880929643	1	FALSE
broods	STR_29869	9.04895323198188e-05	0.351280364465536	FALSE
broods	STR_29870	0.00247475743954081	1	FALSE
broods	STR_29873	0.0529514785856976	1	FALSE
broods	STR_29877	0.389648817358013	1	FALSE
broods	STR_29881	0.0120984816324798	1	FALSE
broods	STR_29885	0.139651076565522	1	FALSE
broods	STR_29886	0.00466038120457488	1	FALSE
broods	STR_29887	5.23396683992994e-05	0.20318259272608	FALSE
broods	STR_29888	0.107278615129243	1	FALSE
broods	STR_29889	0.0268804342962897	1	FALSE
broods	STR_2989	0.00500779417468227	1	FALSE
broods	STR_29890	0.0190206158577811	1	FALSE
broods	STR_29891	0.000187866820322297	0.729298996491159	FALSE
broods	STR_29893	0.0466212222041035	1	FALSE
broods	STR_29898	0.0194439455575267	1	FALSE
broods	STR_29911	0.000137630912060703	0.534283200619649	FALSE
broods	STR_29918	0.0194225152060375	1	FALSE
broods	STR_29920	0.00947871383528087	1	FALSE
broods	STR_29922	0.961316959269102	1	FALSE
broods	STR_2994	0.0114447107511142	1	FALSE
broods	STR_29944	0.00235748289491362	1	FALSE
broods	STR_29946	0.83812759520829	1	FALSE
broods	STR_29947	0.0344404786535888	1	FALSE
broods	STR_29953	0.1000370155874	1	FALSE
broods	STR_29954	0.040580343483397	1	FALSE
broods	STR_29955	0.538024880884688	1	FALSE
broods	STR_29959	0.0420109452440467	1	FALSE
broods	STR_2996	0.0141025797413673	1	FALSE
broods	STR_29964	0.107253367003035	1	FALSE
broods	STR_29968	0.479488414882089	1	FALSE
broods	STR_29969	0.0084735221421098	1	FALSE
broods	STR_29972	0.0116238074164327	1	FALSE
broods	STR_29973	0.275617348512773	1	FALSE
broods	STR_29975	0.0213332940522275	1	FALSE
broods	STR_2998	0.0137718519325056	1	FALSE
broods	STR_29986	0.173797930384389	1	FALSE
broods	STR_29995	0.00312730667348294	1	FALSE
broods	STR_29996	0.000471724788093053	1	FALSE
broods	STR_30000	0.0193113512634874	1	FALSE
broods	STR_30004	0.0124176703641453	1	FALSE
broods	STR_30005	0.543753256572763	1	FALSE
broods	STR_30007	0.0156046522100335	1	FALSE
broods	STR_30013	0.185902734750467	1	FALSE
broods	STR_30016	0.00649746340327472	1	FALSE
broods	STR_3002	0.00430334364999616	1	FALSE
broods	STR_30024	0.00502031264138863	1	FALSE
broods	STR_30025	0.00316199312432209	1	FALSE
broods	STR_30030	0.00451540571188049	1	FALSE
broods	STR_30034	0.884288068127536	1	FALSE
broods	STR_3004	0.218267696750287	1	FALSE
broods	STR_30042	0.00847973613678157	1	FALSE
broods	STR_30056	0.0135475193716005	1	FALSE
broods	STR_3006	0.00349036170159989	1	FALSE
broods	STR_30060	0.0918614867269131	1	FALSE
broods	STR_30067	0.00100406364772894	1	FALSE
broods	STR_3007	0.00554762498032004	1	FALSE
broods	STR_30072	0.261298331074841	1	FALSE
broods	STR_30074	0.000137770003582978	0.53482315390912	FALSE
broods	STR_30087	0.0671416820880923	1	FALSE
broods	STR_30092	0.000443612146935261	1	FALSE
broods	STR_30101	0.000870020893086281	1	FALSE
broods	STR_30107	0.00177086002587027	1	FALSE
broods	STR_30109	0.0146601175313986	1	FALSE
broods	STR_30111	0.01499907079672	1	FALSE
broods	STR_30124	0.166304777488126	1	FALSE
broods	STR_30125	0.0291558151018697	1	FALSE
broods	STR_30127	0.0087551252858231	1	FALSE
broods	STR_30129	0.00543878251424644	1	FALSE
broods	STR_30130	0.00066359732308529	1	FALSE
broods	STR_30132	0.0346690300372072	1	FALSE
broods	STR_30134	0.556520154059453	1	FALSE
broods	STR_30138	0.00163093740562171	1	FALSE
broods	STR_3014	0.0894524657086762	1	FALSE
broods	STR_30141	0.103266293788827	1	FALSE
broods	STR_30152	0.104856188481984	1	FALSE
broods	STR_30158	0.134522096253945	1	FALSE
broods	STR_3016	0.00887946262397076	1	FALSE
broods	STR_30160	0.0141019948389597	1	FALSE
broods	STR_30162	0.284188332058297	1	FALSE
broods	STR_30168	0.413889035053734	1	FALSE
broods	STR_3017	0.0217213998297593	1	FALSE
broods	STR_30171	0.0341068845491232	1	FALSE
broods	STR_30172	0.134939131967324	1	FALSE
broods	STR_30195	0.296750764608858	1	FALSE
broods	STR_30196	0.106671481679296	1	FALSE
broods	STR_30213	0.00535150130887547	1	FALSE
broods	STR_30214	0.031368659350287	1	FALSE
broods	STR_30222	0.110007734822364	1	FALSE
broods	STR_30224	0.04890900654468	1	FALSE
broods	STR_30225	0.207025010929193	1	FALSE
broods	STR_30228	0.00986345711011371	1	FALSE
broods	STR_30238	0.208055069470051	1	FALSE
broods	STR_30239	0.0567665782203604	1	FALSE
broods	STR_30240	0.0224047702922104	1	FALSE
broods	STR_30243	0.00108960023076731	1	FALSE
broods	STR_30258	0.703855887761544	1	FALSE
broods	STR_30260	0.00123171980629313	1	FALSE
broods	STR_30277	0.512934504587096	1	FALSE
broods	STR_30279	0.231395691123421	1	FALSE
broods	STR_3028	0.0266014641775147	1	FALSE
broods	STR_30281	0.0389677712642588	1	FALSE
broods	STR_30283	0.0319207035553225	1	FALSE
broods	STR_30294	0.000858712110682859	1	FALSE
broods	STR_30295	0.0364650739389826	1	FALSE
broods	STR_30299	0.236269855338037	1	FALSE
broods	STR_3030	0.0521100486987622	1	FALSE
broods	STR_30308	0.00108086188326311	1	FALSE
broods	STR_30310	0.155014528132908	1	FALSE
broods	STR_30311	0.0141620707108241	1	FALSE
broods	STR_30318	0.146696166616251	1	FALSE
broods	STR_3032	0.0225075005034915	1	FALSE
broods	STR_30320	0.0351485008970566	1	FALSE
broods	STR_30321	0.0534035024307756	1	FALSE
broods	STR_30329	0.0244827366053305	1	FALSE
broods	STR_30330	0.0662826194818846	1	FALSE
broods	STR_30355	0.00398194827420202	1	FALSE
broods	STR_30356	0.0484349829447633	1	FALSE
broods	STR_30357	0.195997492996415	1	FALSE
broods	STR_30358	0.10468732213929	1	FALSE
broods	STR_30360	0.00444206814899343	1	FALSE
broods	STR_30366	0.000509232979171279	1	FALSE
broods	STR_30367	0.0435767606242328	1	FALSE
broods	STR_30372	0.00885827366287767	1	FALSE
broods	STR_30377	0.000112690448002111	0.437464319144194	FALSE
broods	STR_30379	0.000463737682066141	1	FALSE
broods	STR_30381	0.485954431091012	1	FALSE
broods	STR_30382	0.00165209221282292	1	FALSE
broods	STR_30393	0.0044973206967808	1	FALSE
broods	STR_30395	0.000904691794884223	1	FALSE
broods	STR_30398	0.0010328223144535	1	FALSE
broods	STR_30401	0.258131603358628	1	FALSE
broods	STR_30402	0.000580143657269978	1	FALSE
broods	STR_30405	0.00427379250496334	1	FALSE
broods	STR_30406	0.0185876207974292	1	FALSE
broods	STR_30412	0.95909117475947	1	FALSE
broods	STR_30413	0.015526322692235	1	FALSE
broods	STR_30415	0.0031941348608906	1	FALSE
broods	STR_30416	0.396604766190798	1	FALSE
broods	STR_30419	0.00179814439875846	1	FALSE
broods	STR_30425	0.987627327710255	1	FALSE
broods	STR_30427	0.145221067669888	1	FALSE
broods	STR_30433	0.00708788775759604	1	FALSE
broods	STR_30436	0.00276881534927952	1	FALSE
broods	STR_30439	0.0143602701676298	1	FALSE
broods	STR_30441	0.113002265006429	1	FALSE
broods	STR_30445	0.176214243233313	1	FALSE
broods	STR_3045	0.00285026253042479	1	FALSE
broods	STR_30450	0.0007762016557761	1	FALSE
broods	STR_30451	0.369921011529563	1	FALSE
broods	STR_30453	0.0107649397634585	1	FALSE
broods	STR_30457	4.59001325237635e-06	0.017818431445725	TRUE
broods	STR_3046	0.0745186252126289	1	FALSE
broods	STR_30477	0.336099204459318	1	FALSE
broods	STR_30481	0.138404864330732	1	FALSE
broods	STR_30484	0.426117357916857	1	FALSE
broods	STR_30485	0.207753257367477	1	FALSE
broods	STR_30491	0.0022713834741617	1	FALSE
broods	STR_30492	0.0391998588323453	1	FALSE
broods	STR_30493	0.000175579063620566	0.681597924975035	FALSE
broods	STR_3050	0.0125855903413647	1	FALSE
broods	STR_30505	0.127922385228167	1	FALSE
broods	STR_30506	0.0723947237665061	1	FALSE
broods	STR_30508	0.100435018954894	1	FALSE
broods	STR_30514	0.00125771477610663	1	FALSE
broods	STR_30515	0.00788109309243232	1	FALSE
broods	STR_30517	0.00161756728808286	1	FALSE
broods	STR_30518	0.0148219667632008	1	FALSE
broods	STR_30519	0.445247521543501	1	FALSE
broods	STR_30522	2.51620513406503e-05	0.0976790833044044	FALSE
broods	STR_30523	0.00574632355991286	1	FALSE
broods	STR_30527	0.000134779706028027	0.523214818800799	FALSE
broods	STR_30528	0.68596433212209	1	FALSE
broods	STR_30529	0.473232350683781	1	FALSE
broods	STR_3053	0.282083198437176	1	FALSE
broods	STR_30533	0.00562330626874278	1	FALSE
broods	STR_30536	0.00195746998702958	1	FALSE
broods	STR_3054	0.00795868407461079	1	FALSE
broods	STR_30543	0.000347323033763116	1	FALSE
broods	STR_30550	0.842876955887409	1	FALSE
broods	STR_30551	0.360995890328019	1	FALSE
broods	STR_30556	0.174464415177992	1	FALSE
broods	STR_30571	0.0134510466558811	1	FALSE
broods	STR_30572	0.0142469914467415	1	FALSE
broods	STR_30580	0.113976531203883	1	FALSE
broods	STR_30581	0.114281035869124	1	FALSE
broods	STR_30583	0.0484134611941361	1	FALSE
broods	STR_30585	0.585176550598975	1	FALSE
broods	STR_30591	0.0498090138265267	1	FALSE
broods	STR_30593	0.143735912221529	1	FALSE
broods	STR_30594	0.100037864836006	1	FALSE
broods	STR_30596	0.0498457474560875	1	FALSE
broods	STR_30597	0.760686557446647	1	FALSE
broods	STR_30606	0.680308276656007	1	FALSE
broods	STR_30607	0.648450421660706	1	FALSE
broods	STR_30609	0.766363250996721	1	FALSE
broods	STR_30610	0.117430246284932	1	FALSE
broods	STR_30612	0.113083081023267	1	FALSE
broods	STR_30627	0.00288174696761091	1	FALSE
broods	STR_30630	0.946413099316404	1	FALSE
broods	STR_30635	0.129583019534779	1	FALSE
broods	STR_30638	0.449134614742748	1	FALSE
broods	STR_30641	0.572089678594994	1	FALSE
broods	STR_30642	0.170147939303372	1	FALSE
broods	STR_30644	0.236232952123107	1	FALSE
broods	STR_3065	0.0381593418572793	1	FALSE
broods	STR_30652	0.628142346896986	1	FALSE
broods	STR_30654	0.0826732915681915	1	FALSE
broods	STR_30662	0.501869714858076	1	FALSE
broods	STR_30664	0.0344386101051333	1	FALSE
broods	STR_30670	0.587718101345605	1	FALSE
broods	STR_30677	0.15127278654195	1	FALSE
broods	STR_30687	0.524934615251338	1	FALSE
broods	STR_30688	6.34623860922496e-05	0.246360982810113	FALSE
broods	STR_30695	0.0885428184763533	1	FALSE
broods	STR_30696	0.0262362324504015	1	FALSE
broods	STR_30698	0.836561155788085	1	FALSE
broods	STR_30700	0.106300494581156	1	FALSE
broods	STR_30701	0.00988906959678413	1	FALSE
broods	STR_30702	0.877441959256171	1	FALSE
broods	STR_30704	0.0485836223077516	1	FALSE
broods	STR_30711	0.0007303260319161	1	FALSE
broods	STR_30712	0.0002139641581054	0.830608861765163	FALSE
broods	STR_30717	0.0449825686648781	1	FALSE
broods	STR_30718	0.000708802348890604	1	FALSE
broods	STR_30721	0.00279516127386428	1	FALSE
broods	STR_30730	0.869334009160577	1	FALSE
broods	STR_30731	0.0832180595632285	1	FALSE
broods	STR_30759	0.00193438076982371	1	FALSE
broods	STR_30766	0.00361357822091346	1	FALSE
broods	STR_30769	0.188437970445217	1	FALSE
broods	STR_30772	0.595833640652788	1	FALSE
broods	STR_30775	0.0916855946743257	1	FALSE
broods	STR_30776	0.0460190083203141	1	FALSE
broods	STR_30780	0.304327656417204	1	FALSE
broods	STR_30782	0.518984545295923	1	FALSE
broods	STR_30784	0.103539410265792	1	FALSE
broods	STR_30785	0.295914539030271	1	FALSE
broods	STR_30788	0.0164955609587112	1	FALSE
broods	STR_30791	0.0385125335781258	1	FALSE
broods	STR_30798	0.68276396093757	1	FALSE
broods	STR_30801	0.00044799336968204	1	FALSE
broods	STR_30803	0.173370740687632	1	FALSE
broods	STR_3082	0.125190664201045	1	FALSE
broods	STR_30823	0.000283163615560135	1	FALSE
broods	STR_30824	0.00402878131573308	1	FALSE
broods	STR_3083	0.0184051374682964	1	FALSE
broods	STR_30836	0.674658174272838	1	FALSE
broods	STR_30837	0.0150798797142733	1	FALSE
broods	STR_3086	0.0138157655705351	1	FALSE
broods	STR_30861	0.272774105856932	1	FALSE
broods	STR_30863	0.0971686547771138	1	FALSE
broods	STR_30874	0.954685278954366	1	FALSE
broods	STR_30888	0.0616877153988537	1	FALSE
broods	STR_30891	0.00099734868100482	1	FALSE
broods	STR_30900	0.0117240931640534	1	FALSE
broods	STR_30905	0.0267572473023803	1	FALSE
broods	STR_30908	0.116381312542651	1	FALSE
broods	STR_3092	0.0163720878230349	1	FALSE
broods	STR_30923	0.00122824545926862	1	FALSE
broods	STR_30926	0.509413018640285	1	FALSE
broods	STR_30933	0.975164212980421	1	FALSE
broods	STR_30939	0.000214078132999073	0.831051312302401	FALSE
broods	STR_30943	0.0215480456708486	1	FALSE
broods	STR_30945	0.699042164524679	1	FALSE
broods	STR_30948	0.0628486920150041	1	FALSE
broods	STR_30952	0.0105263851019362	1	FALSE
broods	STR_30953	0.199746416962184	1	FALSE
broods	STR_30956	0.00421614196175182	1	FALSE
broods	STR_30962	0.209179248163596	1	FALSE
broods	STR_30973	0.0874794838942995	1	FALSE
broods	STR_30976	0.894149297848116	1	FALSE
broods	STR_30980	0.0929888311700548	1	FALSE
broods	STR_30981	0.16385605203722	1	FALSE
broods	STR_30986	0.00272135141884646	1	FALSE
broods	STR_30990	0.52985193250365	1	FALSE
broods	STR_30991	0.125054758268797	1	FALSE
broods	STR_31006	0.526355606035827	1	FALSE
broods	STR_31008	0.0587107031268036	1	FALSE
broods	STR_31011	0.191872272020711	1	FALSE
broods	STR_31019	0.098908998584863	1	FALSE
broods	STR_3102	0.0419726905237133	1	FALSE
broods	STR_31020	0.939207423942941	1	FALSE
broods	STR_31029	0.00541735195925496	1	FALSE
broods	STR_31031	0.323747235383629	1	FALSE
broods	STR_31038	0.000145902072823003	0.566391846698899	FALSE
broods	STR_31043	0.00316715430233653	1	FALSE
broods	STR_3105	0.194121260806019	1	FALSE
broods	STR_31053	0.189227071812742	1	FALSE
